DATE,CITY,COUNTRY,TEMP_LO,TEMP_HI,RAIN,DESCRIPTION
2035-04-09,NYC,USA,7.2,22.2,00000.0,Cloudy
2035-04-09,Edinburgh,GBR,11.5,13.8,00000.0,Clear
2035-04-09,San Franciso,USA,5.3,14.3,00000.0,Clear
2035-04-10,NYC,USA,12.5,15.0,00000.0,Clear
2035-04-10,San Franciso,USA,2.9,17.9,00000.0,Clear
2035-04-10,Edinburgh,GBR,11.8,18.3,00000.0,Clear
2035-04-10,Utrecht,NLD,6.2,12.7,00001.0,Clear
2035-04-11,NYC,USA,4.2,21.4,00000.0,Cloudy
2035-04-11,San Franciso,USA,10.4,15.3,00000.0,Clear
2035-04-11,Edinburgh,GBR,11.8,19.1,00000.0,Clear
2035-04-11,Utrecht,NLD,7.5,11.2,00002.0,Rain
2035-04-12,Edinburgh,GBR,12.5,17.6,00000.0,Clear
2035-04-12,NYC,USA,11.5,15.4,00000.0,Clear
2035-04-12,Utrecht,NLD,2.6,15.0,00002.0,Rain
2035-04-12,San Franciso,USA,12.1,21.8,00000.0,Cloudy
2035-04-13,Edinburgh,GBR,14.5,16.8,00000.0,Clear
2035-04-13,NYC,USA,13.7,20.3,00000.0,Sunny
2035-04-13,San Franciso,USA,12.1,16.9,00000.0,Clear
2035-04-13,Utrecht,NLD,9.7,19.7,00000.0,Clear
2035-04-14,Utrecht,NLD,9.5,11.8,00000.0,Cloudy
2035-04-14,NYC,USA,13.6,14.8,00000.0,Clear
2035-04-14,Edinburgh,GBR,9.1,16.5,00000.0,Clear
2035-04-14,San Franciso,USA,10.4,22.0,00000.0,Cloudy
2035-04-15,Edinburgh,GBR,15.0,20.0,00000.0,Cloudy
2035-04-15,San Franciso,USA,13.0,23.0,00000.0,Cloudy
2035-04-15,NYC,USA,12.0,18.9,00000.0,Clear
2035-04-15,Utrecht,NLD,8.9,14.0,00000.0,Clear
2035-04-16,Utrecht,NLD,8.6,11.3,00000.0,Cloudy
2035-04-16,San Franciso,USA,13.3,16.3,00000.0,Clear
2035-04-16,Edinburgh,GBR,13.9,17.6,00000.0,Clear
2035-04-16,NYC,USA,11.0,15.5,00000.0,Clear
2035-04-17,Edinburgh,GBR,9.9,16.7,00000.0,Clear
2035-04-17,NYC,USA,3.5,16.5,00000.0,Clear
2035-04-17,Utrecht,NLD,7.9,16.0,00000.0,Clear
2035-04-17,San Franciso,USA,11.7,22.7,00000.0,Cloudy
2035-04-18,San Franciso,USA,9.6,23.0,00000.0,Cloudy
2035-04-18,Utrecht,NLD,-2.8,16.3,00002.0,Rain
2035-04-18,NYC,USA,13.2,18.0,00000.0,Clear
2035-04-18,Edinburgh,GBR,10.1,14.9,00000.0,Clear
2035-04-19,San Franciso,USA,11.8,17.4,00000.0,Clear
2035-04-19,Edinburgh,GBR,11.6,21.4,00000.0,Sunny
2035-04-19,NYC,USA,12.2,16.0,00000.0,Clear
2035-04-19,Utrecht,NLD,9.0,10.6,00000.0,Cloudy
2035-04-20,Edinburgh,GBR,4.2,14.5,00000.0,Clear
2035-04-20,NYC,USA,13.1,20.6,00000.0,Sunny
2035-04-20,San Franciso,USA,-0.6,26.5,00000.0,Cloudy
2035-04-20,Utrecht,NLD,7.4,14.5,00032.0,Rain
2035-04-21,NYC,USA,13.1,22.7,00000.0,Cloudy
2035-04-21,Edinburgh,GBR,10.9,17.2,00000.0,Clear
2035-04-21,San Franciso,USA,2.9,14.5,00000.0,Clear
2035-04-21,Utrecht,NLD,0.2,14.8,00000.0,Clear
2035-04-22,Edinburgh,GBR,14.0,24.3,00000.0,Sunny
2035-04-22,San Franciso,USA,8.1,14.3,00000.0,Clear
2035-04-22,NYC,USA,8.9,16.1,00000.0,Clear
2035-04-22,Utrecht,NLD,6.8,11.6,00000.0,Cloudy
2035-04-23,Edinburgh,GBR,12.0,14.1,00000.0,Clear
2035-04-23,San Franciso,USA,6.7,23.3,00000.0,Cloudy
2035-04-23,Utrecht,NLD,10.2,15.7,00000.0,Clear
2035-04-23,NYC,USA,10.7,16.0,00000.0,Clear
2035-04-24,San Franciso,USA,5.1,14.7,00000.0,Clear
2035-04-24,Edinburgh,GBR,9.9,17.1,00000.0,Clear
2035-04-24,NYC,USA,11.0,16.0,00000.0,Clear
2035-04-24,Utrecht,NLD,6.9,18.6,00000.0,Clear
2035-04-25,Utrecht,NLD,8.6,12.0,00003.0,Rain
2035-04-25,Edinburgh,GBR,7.4,21.0,00000.0,Sunny
2035-04-25,NYC,USA,4.7,23.5,00000.0,Sunny
2035-04-25,San Franciso,USA,10.4,20.1,00000.0,Cloudy
2035-04-26,NYC,USA,5.5,18.2,00000.0,Clear
2035-04-26,San Franciso,USA,10.1,15.0,00000.0,Clear
2035-04-26,Utrecht,NLD,4.2,12.3,00022.0,Rain
2035-04-26,Edinburgh,GBR,7.1,15.7,00000.0,Clear
2035-04-27,San Franciso,USA,3.0,17.4,00000.0,Clear
2035-04-27,NYC,USA,9.5,20.8,00000.0,Cloudy
2035-04-27,Utrecht,NLD,3.6,12.9,00004.0,Rain
2035-04-27,Edinburgh,GBR,12.4,16.0,00000.0,Clear
2035-04-28,Utrecht,NLD,9.0,15.8,00000.0,Clear
2035-04-28,NYC,USA,9.9,19.4,00000.0,Clear
2035-04-28,Edinburgh,GBR,14.5,17.4,00000.0,Clear
2035-04-28,San Franciso,USA,5.2,16.8,00000.0,Clear
2035-04-29,Utrecht,NLD,10.0,11.3,00000.0,Cloudy
2035-04-29,Edinburgh,GBR,3.7,14.5,00000.0,Clear
2035-04-29,San Franciso,USA,4.4,18.7,00000.0,Clear
2035-04-29,NYC,USA,11.0,17.3,00000.0,Clear
2035-04-30,Utrecht,NLD,7.7,14.9,00003.0,Rain
2035-04-30,San Franciso,USA,1.4,19.6,00000.0,Clear
2035-04-30,Edinburgh,GBR,13.7,17.2,00000.0,Clear
2035-04-30,NYC,USA,6.3,18.8,00000.0,Clear
2035-05-01,NYC,USA,9.2,15.2,00000.0,Clear
2035-05-01,Utrecht,NLD,8.0,11.8,00000.0,Cloudy
2035-05-01,Edinburgh,GBR,5.9,15.4,00000.0,Clear
2035-05-01,San Franciso,USA,6.8,16.1,00000.0,Clear
2035-05-02,NYC,USA,12.6,17.4,00000.0,Clear
2035-05-02,Edinburgh,GBR,12.9,23.4,00000.0,Cloudy
2035-05-02,Utrecht,NLD,4.7,17.7,00001.0,Clear
2035-05-02,San Franciso,USA,12.4,20.5,00000.0,Cloudy
2035-05-03,Edinburgh,GBR,12.3,17.6,00000.0,Clear
2035-05-03,San Franciso,USA,7.6,18.5,00000.0,Clear
2035-05-03,NYC,USA,7.3,16.5,00000.0,Clear
2035-05-03,Utrecht,NLD,8.3,20.7,00000.0,Cloudy
2035-05-04,Utrecht,NLD,5.7,12.0,00029.0,Rain
2035-05-04,San Franciso,USA,11.5,14.8,00000.0,Clear
2035-05-04,NYC,USA,10.9,16.4,00000.0,Clear
2035-05-04,Edinburgh,GBR,10.4,14.4,00000.0,Clear
2035-05-05,San Franciso,USA,2.7,15.5,00000.0,Clear
2035-05-05,NYC,USA,5.8,14.6,00000.0,Clear
2035-05-05,Utrecht,NLD,9.3,16.5,00000.0,Clear
2035-05-05,Edinburgh,GBR,11.2,17.9,00000.0,Clear
2035-05-06,Edinburgh,GBR,12.3,21.0,00000.0,Sunny
2035-05-06,San Franciso,USA,13.5,18.0,00000.0,Clear
2035-05-06,NYC,USA,1.3,15.5,00000.0,Clear
2035-05-06,Utrecht,NLD,9.5,11.6,00000.0,Cloudy
2035-05-07,San Franciso,USA,2.1,20.7,00000.0,Cloudy
2035-05-07,NYC,USA,11.0,20.7,00000.0,Cloudy
2035-05-07,Edinburgh,GBR,11.4,21.0,00000.0,Cloudy
2035-05-07,Utrecht,NLD,8.0,10.6,00000.0,Cloudy
2035-05-08,Utrecht,NLD,2.2,20.1,00001.0,NA
2035-05-08,Edinburgh,GBR,11.2,14.6,00000.0,Clear
2035-05-08,NYC,USA,7.3,16.8,00000.0,Clear
2035-05-08,San Franciso,USA,13.3,15.8,00000.0,Clear
2035-05-09,NYC,USA,11.7,16.4,00000.0,Clear
2035-05-09,Utrecht,NLD,4.8,15.3,00000.0,Clear
2035-05-09,Edinburgh,GBR,1.7,13.3,00000.0,Clear
2035-05-09,San Franciso,USA,9.4,25.1,00000.0,Sunny
2035-05-10,Utrecht,NLD,9.3,10.6,00000.0,Cloudy
2035-05-10,Edinburgh,GBR,8.0,14.7,00000.0,Clear
2035-05-10,NYC,USA,11.1,14.6,00000.0,Clear
2035-05-10,San Franciso,USA,8.7,15.8,00000.0,Clear
2035-05-11,Edinburgh,GBR,10.1,15.6,00000.0,Clear
2035-05-11,San Franciso,USA,10.2,14.9,00000.0,Clear
2035-05-11,NYC,USA,7.8,16.2,00000.0,Clear
2035-05-11,Utrecht,NLD,4.3,13.2,00069.0,Rain
2035-05-12,San Franciso,USA,3.7,14.2,00000.0,Clear
2035-05-12,Edinburgh,GBR,4.9,17.4,00000.0,Clear
2035-05-12,Utrecht,NLD,9.0,14.9,00000.0,Clear
2035-05-12,NYC,USA,9.9,17.3,00000.0,Clear
2035-05-13,Edinburgh,GBR,13.0,19.6,00000.0,Clear
2035-05-13,Utrecht,NLD,5.5,11.6,00000.0,Cloudy
2035-05-13,NYC,USA,12.4,20.6,00000.0,Cloudy
2035-05-13,San Franciso,USA,13.0,16.5,00000.0,Clear
2035-05-14,Utrecht,NLD,9.1,11.2,00000.0,Cloudy
2035-05-14,San Franciso,USA,7.6,14.3,00000.0,Clear
2035-05-14,NYC,USA,9.3,19.8,00000.0,Clear
2035-05-14,Edinburgh,GBR,11.9,17.4,00000.0,Clear
2035-05-15,Utrecht,NLD,-1.9,17.6,00000.0,Clear
2035-05-15,San Franciso,USA,12.9,18.4,00000.0,Clear
2035-05-15,NYC,USA,13.7,18.4,00000.0,Clear
2035-05-15,Edinburgh,GBR,1.2,22.1,00000.0,Cloudy
2035-05-16,NYC,USA,8.1,17.4,00000.0,Clear
2035-05-16,Utrecht,NLD,9.2,9.3,00014.0,Rain
2035-05-16,Edinburgh,GBR,0.2,12.8,00000.0,Clear
2035-05-16,San Franciso,USA,3.1,18.5,00000.0,Clear
2035-05-17,Edinburgh,GBR,11.3,17.8,00001.0,Clear
2035-05-17,NYC,USA,13.5,19.1,00000.0,Clear
2035-05-17,San Franciso,USA,12.9,17.8,00000.0,Clear
2035-05-17,Utrecht,NLD,3.0,13.2,00004.0,Rain
2035-05-18,Edinburgh,GBR,9.7,18.9,00000.0,Clear
2035-05-18,NYC,USA,9.3,16.1,00000.0,Clear
2035-05-18,San Franciso,USA,13.4,15.8,00000.0,Clear
2035-05-18,Utrecht,NLD,7.1,13.5,00000.0,Clear
2035-05-19,Utrecht,NLD,2.5,10.3,00002.0,Rain
2035-05-19,San Franciso,USA,7.9,15.0,00000.0,Clear
2035-05-19,NYC,USA,9.4,16.1,00000.0,Clear
2035-05-19,Edinburgh,GBR,15.5,17.5,00000.0,Clear
2035-05-20,San Franciso,USA,8.5,19.5,00000.0,Clear
2035-05-20,NYC,USA,12.1,17.0,00000.0,Clear
2035-05-20,Edinburgh,GBR,12.2,14.4,00000.0,Clear
2035-05-20,Utrecht,NLD,10.0,17.5,00000.0,Clear
2035-05-21,NYC,USA,12.9,16.2,00000.0,Clear
2035-05-21,Edinburgh,GBR,8.7,13.8,00000.0,Clear
2035-05-21,Utrecht,NLD,7.3,11.2,00000.0,Cloudy
2035-05-21,San Franciso,USA,11.1,14.3,00000.0,Clear
2035-05-22,Edinburgh,GBR,11.5,14.9,00001.0,Clear
2035-05-22,NYC,USA,7.3,15.1,00000.0,Clear
2035-05-22,San Franciso,USA,12.7,15.9,00000.0,Clear
2035-05-22,Utrecht,NLD,8.9,14.6,00001.0,NA
2035-05-23,NYC,USA,13.4,25.0,00000.0,Sunny
2035-05-23,San Franciso,USA,11.5,17.6,00001.0,Clear
2035-05-23,Edinburgh,GBR,13.6,16.6,00000.0,Clear
2035-05-23,Utrecht,NLD,8.4,10.7,00000.0,Cloudy
2035-05-24,NYC,USA,12.9,15.1,00000.0,Clear
2035-05-24,Edinburgh,GBR,13.6,16.7,00000.0,Clear
2035-05-24,San Franciso,USA,12.4,18.7,00000.0,Clear
2035-05-24,Utrecht,NLD,8.9,14.4,00000.0,Clear
2035-05-25,NYC,USA,13.2,14.3,00000.0,Clear
2035-05-25,Utrecht,NLD,5.5,20.4,00000.0,Sunny
2035-05-25,Edinburgh,GBR,10.1,14.8,00000.0,Clear
2035-05-25,San Franciso,USA,10.2,17.3,00000.0,Clear
2035-05-26,Edinburgh,GBR,13.4,25.6,00000.0,Cloudy
2035-05-26,San Franciso,USA,8.7,15.9,00000.0,Clear
2035-05-26,Utrecht,NLD,7.7,11.4,00004.0,Rain
2035-05-26,NYC,USA,13.0,14.8,00000.0,Clear
2035-05-27,NYC,USA,11.1,14.2,00000.0,Clear
2035-05-27,San Franciso,USA,9.3,17.8,00000.0,Clear
2035-05-27,Utrecht,NLD,0.8,10.9,00006.0,Rain
2035-05-27,Edinburgh,GBR,12.2,16.4,00000.0,Clear
2035-05-28,NYC,USA,13.8,15.6,00000.0,Clear
2035-05-28,Edinburgh,GBR,9.3,15.6,00000.0,Clear
2035-05-28,San Franciso,USA,13.1,17.9,00000.0,Clear
2035-05-28,Utrecht,NLD,9.3,13.7,00008.0,Rain
2035-05-29,Edinburgh,GBR,7.7,17.3,00000.0,Clear
2035-05-29,NYC,USA,3.2,15.9,00000.0,Clear
2035-05-29,San Franciso,USA,12.3,16.0,00000.0,Clear
2035-05-29,Utrecht,NLD,9.3,11.6,00000.0,Cloudy
2035-05-30,San Franciso,USA,13.4,21.1,00000.0,Sunny
2035-05-30,Edinburgh,GBR,14.1,20.9,00000.0,Sunny
2035-05-30,NYC,USA,13.4,15.8,00000.0,Clear
2035-05-30,Utrecht,NLD,7.9,10.9,00000.0,Cloudy
2035-05-31,Edinburgh,GBR,13.9,17.3,00000.0,Clear
2035-05-31,Utrecht,NLD,4.8,13.7,00000.0,Clear
2035-05-31,San Franciso,USA,12.5,17.8,00000.0,Clear
2035-05-31,NYC,USA,12.3,19.8,00000.0,Clear
2035-06-01,San Franciso,USA,11.7,17.4,00000.0,Clear
2035-06-01,Utrecht,NLD,9.4,12.4,00001.0,NA
2035-06-01,Edinburgh,GBR,10.1,18.9,00000.0,Clear
2035-06-01,NYC,USA,13.5,20.1,00000.0,Cloudy
2035-06-02,Utrecht,NLD,3.5,11.8,00003.0,Rain
2035-06-02,Edinburgh,GBR,13.3,19.0,00000.0,Clear
2035-06-02,San Franciso,USA,6.6,16.8,00000.0,Clear
2035-06-02,NYC,USA,6.9,18.4,00000.0,Clear
2035-06-03,NYC,USA,6.5,14.8,00000.0,Clear
2035-06-03,San Franciso,USA,4.9,17.7,00000.0,Clear
2035-06-03,Edinburgh,GBR,12.7,16.0,00000.0,Clear
2035-06-03,Utrecht,NLD,8.3,17.2,00001.0,Clear
2035-06-04,San Franciso,USA,11.7,20.3,00000.0,Cloudy
2035-06-04,Utrecht,NLD,8.0,15.6,00000.0,Clear
2035-06-04,NYC,USA,2.1,13.9,00000.0,Clear
2035-06-04,Edinburgh,GBR,6.0,19.9,00000.0,Clear
2035-06-05,Edinburgh,GBR,13.2,16.5,00000.0,Clear
2035-06-05,Utrecht,NLD,7.0,11.2,00001.0,Cloudy
2035-06-05,NYC,USA,4.7,16.5,00000.0,Clear
2035-06-05,San Franciso,USA,6.0,14.3,00000.0,Clear
2035-06-06,San Franciso,USA,12.2,14.1,00000.0,Clear
2035-06-06,Utrecht,NLD,11.2,16.5,00001.0,NA
2035-06-06,NYC,USA,8.4,15.6,00000.0,Clear
2035-06-06,Edinburgh,GBR,12.3,15.5,00000.0,Clear
2035-06-07,Utrecht,NLD,6.7,10.7,00007.0,Rain
2035-06-07,San Franciso,USA,5.8,16.5,00000.0,Clear
2035-06-07,Edinburgh,GBR,10.5,14.5,00000.0,Clear
2035-06-07,NYC,USA,12.6,16.6,00000.0,Clear
2035-06-08,Edinburgh,GBR,12.3,17.9,00000.0,Clear
2035-06-08,NYC,USA,12.3,17.5,00000.0,Clear
2035-06-08,San Franciso,USA,12.0,14.1,00000.0,Clear
2035-06-08,Utrecht,NLD,7.6,13.6,00000.0,Clear
2035-06-09,Edinburgh,GBR,11.5,15.0,00000.0,Clear
2035-06-09,San Franciso,USA,12.8,15.2,00000.0,Clear
2035-06-09,Utrecht,NLD,1.9,16.4,00025.0,Rain
2035-06-09,NYC,USA,13.7,14.6,00000.0,Clear
2035-06-10,Utrecht,NLD,4.8,16.3,00000.0,Clear
2035-06-10,Edinburgh,GBR,8.8,19.3,00000.0,Clear
2035-06-10,San Franciso,USA,5.7,14.5,00000.0,Clear
2035-06-10,NYC,USA,10.8,27.3,00000.0,Sunny
2035-06-11,Edinburgh,GBR,1.7,11.7,00000.0,Cloudy
2035-06-11,NYC,USA,11.4,18.6,00000.0,Clear
2035-06-11,Utrecht,NLD,6.5,10.5,00000.0,Cloudy
2035-06-11,San Franciso,USA,11.1,15.9,00000.0,Clear
2035-06-12,San Franciso,USA,12.0,16.9,00000.0,Clear
2035-06-12,NYC,USA,10.6,19.6,00001.0,Clear
2035-06-12,Utrecht,NLD,-0.3,11.7,00000.0,Cloudy
2035-06-12,Edinburgh,GBR,13.5,18.1,00000.0,Clear
2035-06-13,San Franciso,USA,2.7,15.8,00000.0,Clear
2035-06-13,Utrecht,NLD,1.6,15.1,01100.0,Rain
2035-06-13,Edinburgh,GBR,10.6,23.4,00000.0,Sunny
2035-06-13,NYC,USA,11.9,16.2,00000.0,Clear
2035-06-14,Utrecht,NLD,2.0,19.1,00000.0,Clear
2035-06-14,NYC,USA,6.8,18.0,00000.0,Clear
2035-06-14,San Franciso,USA,5.9,15.8,00000.0,Clear
2035-06-14,Edinburgh,GBR,8.1,22.1,00000.0,Sunny
2035-06-15,NYC,USA,6.1,14.1,00000.0,Clear
2035-06-15,San Franciso,USA,7.3,15.6,00000.0,Clear
2035-06-15,Edinburgh,GBR,13.3,20.3,00000.0,Sunny
2035-06-15,Utrecht,NLD,1.2,13.5,01026.0,Rain
2035-06-16,Utrecht,NLD,9.8,14.0,00049.0,Rain
2035-06-16,NYC,USA,10.7,16.6,00000.0,Clear
2035-06-16,Edinburgh,GBR,14.8,25.0,00000.0,Sunny
2035-06-16,San Franciso,USA,13.6,15.8,00000.0,Clear
2035-06-17,Utrecht,NLD,9.7,15.1,00000.0,Clear
2035-06-17,NYC,USA,13.3,17.5,00000.0,Clear
2035-06-17,San Franciso,USA,10.7,16.2,00000.0,Clear
2035-06-17,Edinburgh,GBR,14.0,18.2,00000.0,Clear
2035-06-18,NYC,USA,13.6,18.3,00000.0,Clear
2035-06-18,Utrecht,NLD,10.1,19.3,00000.0,Clear
2035-06-18,Edinburgh,GBR,9.2,14.2,00000.0,Clear
2035-06-18,San Franciso,USA,9.8,23.1,00000.0,Sunny
2035-06-19,Utrecht,NLD,5.1,11.8,00000.0,Cloudy
2035-06-19,NYC,USA,13.5,14.2,00000.0,Clear
2035-06-19,Edinburgh,GBR,12.8,13.3,00000.0,Clear
2035-06-19,San Franciso,USA,6.8,20.7,00000.0,Cloudy
2035-06-20,Utrecht,NLD,4.2,17.0,00000.0,Clear
2035-06-20,NYC,USA,8.7,22.4,00000.0,Cloudy
2035-06-20,Edinburgh,GBR,14.8,20.4,00000.0,Cloudy
2035-06-20,San Franciso,USA,1.2,18.1,00000.0,Clear
2035-06-21,Edinburgh,GBR,14.9,19.7,00000.0,Clear
2035-06-21,San Franciso,USA,10.9,15.3,00000.0,Clear
2035-06-21,Utrecht,NLD,5.8,16.4,08389.0,Rain
2035-06-21,NYC,USA,13.6,14.6,00000.0,Clear
2035-06-22,San Franciso,USA,7.0,16.0,00000.0,Clear
2035-06-22,Utrecht,NLD,2.6,14.0,00000.0,Clear
2035-06-22,NYC,USA,13.7,18.0,00000.0,Clear
2035-06-22,Edinburgh,GBR,4.3,21.2,00000.0,Cloudy
2035-06-23,NYC,USA,5.8,18.0,00000.0,Clear
2035-06-23,Utrecht,NLD,7.3,14.4,00000.0,Clear
2035-06-23,San Franciso,USA,10.5,17.3,00000.0,Clear
2035-06-23,Edinburgh,GBR,9.5,15.5,00000.0,Clear
2035-06-24,Edinburgh,GBR,11.4,15.1,00000.0,Clear
2035-06-24,NYC,USA,13.2,15.4,00000.0,Clear
2035-06-24,San Franciso,USA,11.1,16.8,00000.0,Clear
2035-06-24,Utrecht,NLD,7.0,17.4,00000.0,Clear
2035-06-25,NYC,USA,12.4,17.2,00000.0,Clear
2035-06-25,Edinburgh,GBR,14.9,15.6,00000.0,Clear
2035-06-25,Utrecht,NLD,6.4,16.0,00000.0,Clear
2035-06-25,San Franciso,USA,12.5,14.4,00000.0,Clear
2035-06-26,NYC,USA,6.0,23.3,00000.0,Cloudy
2035-06-26,Edinburgh,GBR,11.9,14.0,00000.0,Clear
2035-06-26,San Franciso,USA,13.2,22.0,00000.0,Sunny
2035-06-26,Utrecht,NLD,9.8,18.3,00000.0,Clear
2035-06-27,Utrecht,NLD,3.1,13.4,00000.0,Clear
2035-06-27,Edinburgh,GBR,9.1,18.0,00000.0,Clear
2035-06-27,San Franciso,USA,9.5,13.8,00000.0,Clear
2035-06-27,NYC,USA,12.1,18.2,00000.0,Clear
2035-06-28,San Franciso,USA,3.5,16.5,00000.0,Clear
2035-06-28,NYC,USA,3.6,14.0,00000.0,Clear
2035-06-28,Utrecht,NLD,9.4,15.4,00000.0,Clear
2035-06-28,Edinburgh,GBR,12.0,22.2,00000.0,Sunny
2035-06-29,Utrecht,NLD,8.1,13.4,00000.0,Clear
2035-06-29,NYC,USA,11.4,19.0,00000.0,Clear
2035-06-29,San Franciso,USA,13.1,16.9,00000.0,Clear
2035-06-29,Edinburgh,GBR,10.8,17.5,00000.0,Clear
2035-06-30,Utrecht,NLD,8.9,11.1,00000.0,Cloudy
2035-06-30,San Franciso,USA,11.6,15.6,00000.0,Clear
2035-06-30,NYC,USA,12.3,15.6,00000.0,Clear
2035-06-30,Edinburgh,GBR,14.4,20.4,00000.0,Cloudy
2035-07-01,Utrecht,NLD,7.4,15.9,00003.0,Rain
2035-07-01,San Franciso,USA,13.1,24.9,00000.0,Sunny
2035-07-01,NYC,USA,8.5,15.8,00000.0,Clear
2035-07-01,Edinburgh,GBR,13.2,16.9,00000.0,Clear
2035-07-02,San Franciso,USA,11.6,13.9,00000.0,Clear
2035-07-02,NYC,USA,9.8,17.9,00000.0,Clear
2035-07-02,Utrecht,NLD,8.7,12.8,00000.0,Clear
2035-07-02,Edinburgh,GBR,3.6,15.7,00000.0,Clear
2035-07-03,Utrecht,NLD,0.7,13.3,00000.0,Clear
2035-07-03,NYC,USA,13.8,14.2,00000.0,Clear
2035-07-03,Edinburgh,GBR,8.8,16.0,00000.0,Clear
2035-07-03,San Franciso,USA,6.8,23.5,00000.0,Cloudy
2035-07-04,NYC,USA,13.6,23.3,00000.0,Cloudy
2035-07-04,Edinburgh,GBR,10.0,18.4,00000.0,Clear
2035-07-04,San Franciso,USA,6.5,15.3,00000.0,Clear
2035-07-04,Utrecht,NLD,4.7,14.1,00000.0,Clear
2035-07-05,Utrecht,NLD,7.3,16.8,00025.0,Rain
2035-07-05,San Franciso,USA,13.6,15.6,00000.0,Clear
2035-07-05,NYC,USA,10.9,17.6,00000.0,Clear
2035-07-05,Edinburgh,GBR,12.5,13.6,00000.0,Clear
2035-07-06,Utrecht,NLD,6.9,13.2,00000.0,Clear
2035-07-06,San Franciso,USA,8.2,17.6,00000.0,Clear
2035-07-06,Edinburgh,GBR,10.3,27.0,00000.0,Cloudy
2035-07-06,NYC,USA,13.6,17.9,00000.0,Clear
2035-07-07,Utrecht,NLD,9.0,14.6,00000.0,Clear
2035-07-07,Edinburgh,GBR,13.8,22.0,00000.0,Cloudy
2035-07-07,San Franciso,USA,6.6,15.6,00000.0,Clear
2035-07-07,NYC,USA,12.6,21.1,00000.0,Cloudy
2035-07-08,Edinburgh,GBR,4.3,15.0,00000.0,Clear
2035-07-08,San Franciso,USA,5.5,17.6,00000.0,Clear
2035-07-08,Utrecht,NLD,9.8,11.4,00000.0,Cloudy
2035-07-08,NYC,USA,11.4,19.0,00000.0,Clear
2035-07-09,NYC,USA,9.2,18.2,00000.0,Clear
2035-07-09,Edinburgh,GBR,12.6,16.5,00000.0,Clear
2035-07-09,San Franciso,USA,12.1,15.5,00000.0,Clear
2035-07-09,Utrecht,NLD,8.3,11.8,00004.0,Rain
2035-07-10,NYC,USA,10.8,22.9,00000.0,Sunny
2035-07-10,Edinburgh,GBR,5.0,14.3,00000.0,Clear
2035-07-10,San Franciso,USA,10.9,19.8,00000.0,Clear
2035-07-10,Utrecht,NLD,3.7,14.8,00000.0,Clear
2035-07-11,Edinburgh,GBR,12.2,20.8,00000.0,Cloudy
2035-07-11,San Franciso,USA,11.7,18.2,00000.0,Clear
2035-07-11,Utrecht,NLD,9.8,15.9,00002.0,Rain
2035-07-11,NYC,USA,10.6,15.3,00000.0,Clear
2035-07-12,Edinburgh,GBR,14.6,19.1,00000.0,Clear
2035-07-12,Utrecht,NLD,9.0,17.2,00001.0,NA
2035-07-12,San Franciso,USA,12.3,15.6,00000.0,Clear
2035-07-12,NYC,USA,10.9,15.4,00000.0,Clear
2035-07-13,Edinburgh,GBR,2.2,14.7,00000.0,Clear
2035-07-13,NYC,USA,13.0,17.9,00003.0,Rain
2035-07-13,San Franciso,USA,6.1,25.7,00000.0,Cloudy
2035-07-13,Utrecht,NLD,5.7,15.5,00000.0,Clear
2035-07-14,NYC,USA,4.6,24.9,00000.0,Sunny
2035-07-14,Utrecht,NLD,4.1,10.5,00000.0,Cloudy
2035-07-14,Edinburgh,GBR,8.7,14.9,00000.0,Clear
2035-07-14,San Franciso,USA,13.7,27.9,00000.0,Cloudy
2035-07-15,San Franciso,USA,6.2,20.1,00000.0,Cloudy
2035-07-15,NYC,USA,11.1,16.8,00000.0,Clear
2035-07-15,Edinburgh,GBR,11.1,13.9,00000.0,Clear
2035-07-15,Utrecht,NLD,8.0,15.9,00000.0,Clear
2035-07-16,San Franciso,USA,6.5,18.9,00000.0,Clear
2035-07-16,Utrecht,NLD,6.8,12.0,00004.0,Rain
2035-07-16,NYC,USA,3.1,23.4,00000.0,Cloudy
2035-07-16,Edinburgh,GBR,14.4,19.7,00000.0,Clear
2035-07-17,Edinburgh,GBR,13.1,22.1,00000.0,Sunny
2035-07-17,Utrecht,NLD,5.3,12.4,00023.0,Rain
2035-07-17,NYC,USA,13.3,14.1,00000.0,Clear
2035-07-17,San Franciso,USA,3.7,21.4,00000.0,Cloudy
2035-07-18,Edinburgh,GBR,12.7,15.2,00000.0,Clear
2035-07-18,Utrecht,NLD,8.0,11.5,00023.0,Rain
2035-07-18,San Franciso,USA,5.3,14.0,00000.0,Clear
2035-07-18,NYC,USA,13.5,21.1,00000.0,Cloudy
2035-07-19,NYC,USA,12.3,22.1,00000.0,Cloudy
2035-07-19,Edinburgh,GBR,8.7,16.0,00000.0,Clear
2035-07-19,Utrecht,NLD,6.6,12.9,00002.0,Rain
2035-07-19,San Franciso,USA,4.9,21.0,00000.0,Sunny
2035-07-20,Utrecht,NLD,7.2,15.3,00009.0,Rain
2035-07-20,San Franciso,USA,12.0,16.6,00000.0,Clear
2035-07-20,NYC,USA,4.4,15.7,00000.0,Clear
2035-07-20,Edinburgh,GBR,15.3,19.0,00000.0,Clear
2035-07-21,Utrecht,NLD,0.5,19.0,00000.0,Clear
2035-07-21,San Franciso,USA,0.9,14.4,00000.0,Clear
2035-07-21,Edinburgh,GBR,5.1,20.9,00000.0,Sunny
2035-07-21,NYC,USA,10.4,18.0,00000.0,Clear
